A,P,time
1.0,0.0,0.0
0.8794820717131474,0.1254980079681275,2.354
0.7649402390438247,0.23306772908366535,4.708
0.6603585657370519,0.32768924302788843,7.062
0.5826693227091633,0.4083665338645418,9.416
0.5169322709163346,0.4731075697211155,11.77
0.46015936254980083,0.5338645418326694,14.12
0.402390438247012,0.5886454183266931,16.48
0.3585657370517928,0.6344621513944223,18.83
0.31673306772908366,0.6782868525896415,21.19
0.2838645418326693,0.7111553784860557,23.54
0.250996015936255,0.7470119521912351,25.89
0.22310756972111553,0.7719123505976095,28.25
0.19820717131474105,0.7888446215139443,30.6
0.18127490039840638,0.8147410358565736,32.96
0.16334661354581673,0.8276892430278884,35.31
0.14741035856573703,0.8476095617529881,37.66
0.13247011952191234,0.852589641434263,40.02
0.12051792828685258,0.8725099601593626,42.37
0.10756972111553785,0.8814741035856574,44.73
0.09790836653386455,0.8924302788844621,47.08
0.0896414342629482,0.9133466135458168,49.43
0.08147410358565736,0.9053784860557769,51.79
0.07500000000000001,0.9163346613545817,54.14
0.06892430278884462,0.9143426294820718,56.5
0.06354581673306772,0.9292828685258965,58.85
0.05826693227091634,0.9282868525896415,61.2
0.05288844621513945,0.9322709163346614,63.56
0.04940239043824701,0.9332669322709164,65.91
0.045418326693227096,0.9382470119521912,68.27
0.04193227091633466,0.949203187250996,70.62
