A,P,time
1.0,0.0,0.0
0.7768924302788844,0.19820717131474105,2906.0
0.6205179282868526,0.3595617529880478,5811.0
0.48904382470119523,0.4960159362549801,8717.0
0.3804780876494024,0.5966135458167331,11622.0
0.29581673306772904,0.699203187250996,14528.0
0.22808764940239046,0.7649402390438247,17433.0
0.1743027888446215,0.8097609561752988,20339.0
0.13346613545816735,0.8595617529880478,23245.0
0.10358565737051792,0.8854581673306773,26150.0
0.07838645418326694,0.9083665338645419,29056.0
0.060159362549800796,0.944223107569721,31961.0
0.04601593625498008,0.949203187250996,34867.0
0.034860557768924307,0.9641434262948206,37772.0
0.02649402390438247,0.9691235059760956,40678.0
