A,P,time
1.0,0.0,0.0
0.8470705064548164,0.11221449851042703,43.71
0.733862959285005,0.21549155908639525,87.43
0.6564051638530289,0.30883813306852037,131.0
0.5829195630585899,0.3823237338629593,175.0
0.522343594836147,0.4468718967229395,219.0
0.4726911618669315,0.5064548162859981,262.0
0.4319761668321748,0.538232373386296,306.0
0.40119165839126125,0.5868917576961271,350.0
0.3714001986097319,0.6137040714995036,393.0
0.34756703078450846,0.6365441906653427,437.0
0.3296921549155909,0.6554121151936446,481.0
0.3138033763654419,0.6703078450844092,525.0
0.3008937437934459,0.6852035749751738,568.0
0.29195630585898713,0.6961271102284012,612.0
0.2790466732869911,0.7149950347567031,656.0
0.27308838133068525,0.7159880834160874,699.0
0.269116186693148,0.7249255213505462,743.0
0.2621648460774578,0.7229394240317776,787.0
0.2611717974180735,0.7279046673286992,831.0
0.2591857000993049,0.733862959285005,874.0
0.2552135054617677,0.7378351539225423,918.0
