A,P,time
1.0,0.0,0.0
0.7778894472361809,0.22311557788944725,3390.0
0.6120603015075377,0.3939698492462312,6780.0
0.4763819095477387,0.5296482412060302,10169.0
0.37386934673366834,0.6391959798994975,13559.0
0.2914572864321608,0.7115577889447235,16949.0
0.22814070351758794,0.7748743718592965,20339.0
0.1778894472361809,0.8311557788944723,23729.0
0.14070351758793972,0.871356783919598,27118.0
0.11055276381909548,0.892462311557789,30508.0
0.08613065326633165,0.9175879396984925,33898.0
0.06804020100502513,0.9336683417085427,37288.0
0.054472361809045224,0.9477386934673366,40678.0
0.04281407035175879,0.9547738693467336,44068.0
0.0342713567839196,0.9658291457286432,47457.0
0.027437185929648243,0.978894472361809,50847.0
0.02190954773869347,0.9969849246231156,54237.0
