A,P,time
1.0,0.0,0.0
0.908,0.075,0.883
0.841,0.152,1.766
0.76,0.229,2.649
0.701,0.295,3.531
0.637,0.359,4.414
0.571,0.419,5.297
0.512,0.47,6.18
0.469,0.516,7.063
0.424,0.57,7.946
0.378,0.614,8.829
0.345,0.653,9.711
0.307,0.678,10.59
0.279,0.721,11.48
0.247,0.749,12.36
0.221,0.779,13.24
0.198,0.797,14.13
0.175,0.819,15.01
0.157,0.833,15.89
0.139,0.857,16.77
0.124,0.877,17.66
0.111,0.883,18.54
0.0977,0.905,19.42
0.0876,0.905,20.31
0.0786,0.923,21.19
0.0698,0.925,22.07
0.0615,0.933,22.95
0.0549,0.946,23.84
0.049,0.943,24.72
0.0434,0.962,25.6
0.0388,0.966,26.49
0.0347,0.961,27.37
0.0308,0.962,28.25
0.0281,0.965,29.13
0.025,0.974,30.02
0.0223,0.973,30.9
