A,P,time
1.0,0.0,0.0
0.895,0.0976,3.237
0.808,0.185,6.473
0.724,0.272,9.71
0.654,0.354,12.95
0.577,0.422,16.18
0.509,0.483,19.42
0.454,0.549,22.66
0.404,0.598,25.89
0.354,0.648,29.13
0.31,0.687,32.37
0.272,0.724,35.6
0.239,0.764,38.84
0.209,0.796,42.08
0.185,0.821,45.31
0.162,0.84,48.55
0.141,0.85,51.79
0.124,0.875,55.02
0.108,0.902,58.26
0.095,0.903,61.5
0.0829,0.917,64.73
0.0744,0.939,67.97
0.066,0.928,71.21
0.059,0.94,74.44
0.0531,0.948,77.68
0.0474,0.953,80.92
0.0433,0.948,84.15
0.0393,0.957,87.39
0.0357,0.971,90.63
0.0335,0.958,93.86
0.0306,0.961,97.1
