A,P
1.0,0.0
0.1174129353233831,0.18606965174129356
0.09522388059701493,0.33830845771144286
0.07870646766169155,0.45572139303482595
0.06437810945273632,0.5582089552238807
0.05174129353233831,0.6427860696517413
0.04268656716417911,0.700497512437811
0.035124378109452736,0.7522388059701494
0.028756218905472638,0.7960199004975126
0.023582089552238807,0.8328358208955224
0.01930348258706468,0.8527363184079603
0.015721393034825875,0.8776119402985075
0.012935323383084578,0.8975124378109454
0.010746268656716419,0.91044776119403
0.008716417910447763,0.9253731343283583
0.007144278606965175,0.9333333333333333
0.005910447761194031,0.9412935323383085
0.00482587064676617,0.9562189054726369
0.004000000000000001,0.964179104477612
0.003323383084577115,0.9582089552238807
0.0026865671641791047,0.9791044776119404
