A,P,time
0.0,1.043613707165109,0.0
0.41848390446521294,0.6074766355140186,0.697
0.5711318795430945,0.4620976116303219,1.394
0.6656282450674974,0.37383177570093457,2.091
0.735202492211838,0.3011422637590862,2.787
0.7860851505711319,0.24922118380062305,3.484
0.8120456905503635,0.2118380062305296,4.181
0.8598130841121495,0.17757009345794394,4.878
0.8836967808930426,0.15160955347871236,5.575
0.9003115264797508,0.12876427829698858,6.272
0.9200415368639668,0.11318795430944964,6.968
0.9387331256490136,0.09553478712357218,7.665
0.9511941848390447,0.08265835929387332,8.362
0.9688473520249222,0.07227414330218068,9.059
0.9844236760124611,0.061163032191069576,9.756
0.9885773624091381,0.05389408099688474,10.45
0.9948078920041536,0.047144340602284535,11.15
0.9875389408099688,0.04132917964693666,11.85
0.9885773624091381,0.03624091381100727,12.54
1.0,0.03167185877466251,13.24
