A,P,time
1.0,0.0,0.0
0.9038076152304609,0.07134268537074148,1.294
0.8336673346693386,0.1412825651302605,2.588
0.7645290581162325,0.20340681362725452,3.881
0.7054108216432865,0.2655310621242485,5.175
0.6442885771543087,0.32665330661322645,6.469
0.5871743486973947,0.375751503006012,7.763
0.5390781563126252,0.42985971943887774,9.057
0.48396793587174347,0.4749498997995992,10.35
0.44589178356713427,0.5230460921843687,11.64
0.40080160320641284,0.5731462925851702,12.94
0.3567134268537074,0.6192384769539078,14.23
0.3166332665330661,0.6593186372745491,15.53
0.280561122244489,0.7004008016032064,16.82
0.251503006012024,0.7394789579158316,18.11
0.21643286573146292,0.7605210420841684,19.41
0.187374749498998,0.7935871743486974,20.7
0.1623246492985972,0.8126252505010021,21.99
0.1402805611222445,0.8366733466933868,23.29
0.12024048096192384,0.8587174348697395,24.58
0.10120240480961924,0.8847695390781564,25.88
0.08807615230460922,0.8957915831663327,27.17
0.0748496993987976,0.9158316633266533,28.46
0.06352705410821644,0.9208416833667336,29.76
0.05420841683366734,0.935871743486974,31.05
0.04679358717434869,0.9488977955911824,32.34
0.040480961923847696,0.9509018036072144,33.64
0.035971943887775554,0.9509018036072144,34.93
0.03206412825651302,0.9639278557114228,36.23
0.028657314629258517,0.9739478957915831,37.52
