P,A
0.0,1.0
0.07932067932067932,0.8481518481518482
0.15984015984015987,0.7792207792207794
0.24075924075924077,0.6883116883116883
0.3286713286713287,0.6093906093906094
0.4105894105894106,0.5374625374625376
0.49050949050949055,0.4605394605394606
0.5674325674325674,0.37762237762237766
0.6373626373626374,0.31668331668331673
0.7072927072927073,0.2527472527472528
0.7722277722277723,0.19980019980019983
0.8081918081918084,0.15884115884115887
0.8481518481518482,0.1278721278721279
0.8701298701298702,0.1058941058941059
0.9010989010989012,0.09020979020979022
0.9100899100899102,0.08151848151848154
0.9150849150849152,0.07602397602397604
