P,A
0.0,1.0
0.02243270189431705,0.914257228315055
0.04566301096709871,0.8863409770687938
0.06969092721834498,0.8594217347956132
0.09351944167497508,0.8404785643070788
0.11864406779661017,0.8105682951146561
0.14257228315054835,0.7836490528414757
0.16849451645064809,0.7587238285144567
0.19541375872382855,0.7377866400797608
0.22333000997008975,0.7048853439680958
0.2522432701894317,0.6759720837487538
0.2771684945164507,0.6560319042871386
0.30907278165503493,0.6171485543369891
0.34297108673978066,0.5942173479561317
0.37686939182452645,0.5563310069790629
0.4067796610169492,0.5264207377866401
0.444666001994018,0.49351944167497513
0.47856430707876374,0.4586241276171486
0.527417746759721,0.4167497507477568
0.560319042871386,0.382851445663011
0.5972083748753739,0.3359920239282154
0.6550348953140579,0.28713858424725824
0.7048853439680958,0.2412761714855434
0.7587238285144567,0.189431704885344
0.8175473579262214,0.1326021934197408
0.8883349950149553,0.07657028913260219
0.9411764705882354,0.03190428713858425
0.9740777666999004,0.01156530408773679
0.9850448654037888,0.005672981056829512
0.9890329012961118,0.004307078763708874
0.9940179461615155,0.0040977068793619145
0.9800598205383849,0.003938185443668994
0.9770687936191427,0.003998005982053838
