A,P
0.0,1.1857988165680473
1.0,0.0650887573964497
0.9337278106508876,0.06130177514792899
0.885207100591716,0.057159763313609474
0.8071005917159764,0.05230769230769231
0.7467455621301775,0.048402366863905325
0.6816568047337278,0.04497041420118343
0.6248520710059172,0.04047337278106509
0.5692307692307692,0.03692307692307692
0.5053254437869823,0.033136094674556214
0.4603550295857988,0.02958579881656805
0.3976331360946746,0.0263905325443787
0.3526627218934911,0.022840236686390535
0.30650887573964497,0.020118343195266276
0.2627218934911243,0.01715976331360947
0.22366863905325446,0.01443786982248521
0.18461538461538463,0.012189349112426036
0.15739644970414202,0.010071005917159764
0.1301775147928994,0.008307692307692308
0.10615384615384615,0.00693491124260355
0.08863905325443787,0.005656804733727812
0.0736094674556213,0.0048284023668639054
0.06331360946745562,0.004153846153846154
0.05491124260355029,0.003621301775147929
0.049349112426035506,0.0031479289940828403
