P,A
0.0,1.0
0.018781218781218783,0.8971028971028973
0.03806193806193807,0.8741258741258742
0.05684315684315685,0.8611388611388612
0.07782217782217783,0.8411588411588412
0.09710289710289711,0.8221778221778222
0.11988011988011989,0.7842157842157843
0.13886113886113888,0.7732267732267734
0.15884115884115887,0.7592407592407593
0.18481518481518483,0.7312687312687314
0.2037962037962038,0.7042957042957043
0.2267732267732268,0.6963036963036964
0.2517482517482518,0.6603396603396604
0.2767232767232768,0.6323676323676325
0.3046953046953047,0.6173826173826175
0.3296703296703297,0.5854145854145855
0.3546453546453547,0.5604395604395606
0.38261738261738265,0.5374625374625376
0.4145854145854146,0.5034965034965035
0.44355644355644364,0.47752247752247756
0.48151848151848153,0.44355644355644364
0.5134865134865135,0.4075924075924076
0.5454545454545455,0.37262737262737267
0.5824175824175825,0.3346653346653347
0.6203796203796205,0.2937062937062937
0.6733266733266734,0.2517482517482518
0.7222777222777224,0.20279720279720284
0.7752247752247753,0.15084915084915085
0.8401598401598402,0.09770229770229771
0.9070929070929072,0.047152847152847156
0.9590409590409591,0.018181818181818184
0.9790209790209791,0.010189810189810192
0.9830169830169831,0.008631368631368633
0.9910089910089911,0.008411588411588414
0.9770229770229771,0.008321678321678324
0.9720279720279721,0.008391608391608392
0.9900099900099901,0.008361638361638363
0.9670329670329672,0.008401598401598404
