P,A
0.0,1.0
0.03453093812375249,0.8273453093812375
0.05439121756487026,0.8083832335329342
0.07654690618762476,0.7904191616766467
0.09730538922155689,0.7604790419161677
0.11876247504990019,0.7504990019960079
0.1407185628742515,0.7315369261477046
0.16566866267465072,0.6966067864271457
0.1906187624750499,0.6806387225548902
0.2155688622754491,0.6497005988023953
0.23952095808383234,0.626746506986028
0.2714570858283433,0.6027944111776447
0.3003992015968064,0.5718562874251496
0.33333333333333337,0.5379241516966068
0.36127744510978044,0.5109780439121756
0.3982035928143713,0.4740518962075848
0.4341317365269461,0.4411177644710579
0.4800399201596806,0.40319361277445115
0.5209580838323353,0.35728542914171657
0.5748502994011976,0.3143712574850299
0.6287425149700598,0.26746506986027946
0.6986027944111776,0.21057884231536925
0.7574850299401198,0.1536926147704591
0.8263473053892215,0.1027944111776447
0.9031936127744511,0.06047904191616767
0.9251497005988024,0.032435129740518966
0.9640718562874251,0.01746506986027944
0.9710578842315369,0.010678642714570858
0.9720558882235528,0.007674650698602794
0.9780439121756487,0.006347305389221557
