A,P
1.0,0.0
0.06997971602434078,0.06044624746450304
0.06602434077079108,0.12170385395537525
0.0614604462474645,0.1815415821501014
0.05628803245436106,0.24036511156186613
0.052129817444219066,0.295131845841785
0.048478701825557816,0.3468559837728195
0.045131845841784986,0.3975659229208925
0.04158215010141988,0.4421906693711968
0.03884381338742394,0.48275862068965514
0.03529411764705882,0.5294117647058824
0.032454361054766734,0.5598377281947262
0.029817444219066937,0.5912778904665315
0.027991886409736308,0.6227180527383367
0.02565922920892495,0.6582150101419879
0.02363083164300203,0.6855983772819473
0.02231237322515213,0.7079107505070994
0.020588235294117647,0.7210953346855984
0.018965517241379314,0.7535496957403651
0.017849898580121704,0.7647058823529412
0.017038539553752535,0.77079107505071
0.01592292089249493,0.781947261663286
0.015212981744421906,0.7860040567951319
0.014503042596348884,0.8073022312373226
0.013894523326572008,0.8073022312373226
0.013286004056795133,0.8144016227180528
0.01308316430020284,0.8316430020283976
0.012474645030425963,0.8316430020283976
0.012373225152129819,0.832657200811359
0.011967545638945233,0.8488843813387423
0.011764705882352941,0.8407707910750507
0.011561866125760649,0.8427991886409736
0.011460446247464503,0.847870182555781
0.01125760649087221,0.8367139959432048
0.011054766734279919,0.8529411764705882
