A,P,time
1.0,0.0,0.0
0.915,0.0744,7.794
0.853,0.148,15.59
0.777,0.22,23.38
0.707,0.284,31.18
0.646,0.345,38.97
0.591,0.404,46.76
0.533,0.462,54.56
0.49,0.504,62.35
0.446,0.553,70.15
0.399,0.6,77.94
0.362,0.637,85.74
0.327,0.668,93.53
0.294,0.698,101.0
0.266,0.732,109.0
0.236,0.759,117.0
0.213,0.783,125.0
0.194,0.804,132.0
0.171,0.824,140.0
0.154,0.838,148.0
0.139,0.855,156.0
0.124,0.881,164.0
0.111,0.88,171.0
0.0989,0.899,179.0
0.0897,0.909,187.0
0.08,0.923,195.0
0.0722,0.918,203.0
0.0651,0.945,210.0
0.0584,0.938,218.0
0.0535,0.956,226.0
0.0479,0.957,234.0
0.0436,0.949,242.0
0.0399,0.968,249.0
0.036,0.965,257.0
0.0333,0.96,265.0
