P,A
0.0,1.0
0.043127490039840635,0.9043824701195219
0.08575697211155378,0.8665338645418327
0.12848605577689243,0.8256972111553784
0.17529880478087648,0.7719123505976095
0.21912350597609562,0.7290836653386454
0.2659362549800797,0.6832669322709164
0.3097609561752988,0.6424302788844621
0.3605577689243028,0.5926294820717131
0.4073705179282868,0.5488047808764941
0.44721115537848605,0.5029880478087649
0.5039840637450199,0.46414342629482075
0.5438247011952192,0.42131474103585653
0.5866533864541832,0.3794820717131474
0.6274900398406374,0.3316733067729084
0.6762948207171315,0.29482071713147406
0.7101593625498007,0.2559760956175299
0.7539840637450199,0.22709163346613548
0.7828685258964144,0.1952191235059761
0.804780876494024,0.1703187250996016
0.8286852589641434,0.14641434262948205
0.851593625498008,0.12848605577689243
0.8675298804780877,0.11155378486055777
0.8784860557768924,0.09800796812749005
0.8914342629482072,0.08615537848605577
0.9023904382470119,0.07778884462151395
0.9153386454183268,0.07031872509960159
0.9103585657370519,0.06384462151394422
0.9183266932270917,0.059561752988047806
0.9302788844621515,0.056972111553784864
0.9362549800796812,0.052788844621513946
0.9302788844621515,0.05089641434262948
0.9372509960159362,0.04860557768924303
0.9422310756972111,0.04770916334661354
