A,P
0.0,1.1678403755868545
1.0,0.05868544600938968
0.9248826291079812,0.054929577464788736
0.863849765258216,0.05
0.8063380281690141,0.04730046948356808
0.7347417840375587,0.04307511737089202
0.6854460093896714,0.04002347417840375
0.6115023474178404,0.03603286384976526
0.5551643192488263,0.03274647887323944
0.5023474178403756,0.029225352112676056
0.44483568075117375,0.025586854460093896
0.3802816901408451,0.022417840375586855
0.3286384976525822,0.019248826291079813
0.2723004694835681,0.01619718309859155
0.22417840375586856,0.013380281690140846
0.181924882629108,0.010586854460093897
0.14084507042253522,0.008380281690140845
0.10715962441314555,0.0062558685446009385
0.07875586854460095,0.004589201877934272
0.05704225352112676,0.0033450704225352116
0.04119718309859155,0.0024061032863849766
0.030633802816901413,0.0017957746478873238
0.02347417840375587,0.0013732394366197183
0.019248826291079813,0.0
0.01631455399061033,0.0
