A,P,time
0.0,1.130830489192264,0.0
0.3936291240045506,0.7246871444823664,2855.0
0.5449374288964732,0.5745164960182025,5709.0
0.6507394766780432,0.48236632536973834,8564.0
0.726962457337884,0.40386803185437997,11418.0
0.7701934015927191,0.3503981797497156,14273.0
0.8100113765642776,0.3094425483503982,17127.0
0.8475540386803185,0.2775881683731513,19982.0
0.8680318543799772,0.2514220705346985,22837.0
0.8896473265073948,0.2286689419795222,25691.0
0.8987485779294654,0.20932878270762229,28546.0
0.9215017064846417,0.19226393629124006,31400.0
0.9431171786120591,0.18088737201365188,34255.0
0.962457337883959,0.16837315130830488,37110.0
0.9601820250284414,0.161547212741752,39964.0
0.9738339021615472,0.1547212741751991,42819.0
0.9738339021615472,0.14562002275312855,45673.0
0.9920364050056882,0.1410693970420933,48528.0
0.9863481228668942,0.13651877133105803,51382.0
1.0,0.13310580204778158,54237.0
