A,P
0.0,0.0
0.1798941798941799,0.5417989417989418
0.24232804232804234,0.5015873015873016
0.28042328042328046,0.4751322751322752
0.3142857142857143,0.45502645502645506
0.34920634920634924,0.4328042328042328
0.382010582010582,0.4190476190476191
0.4116402116402117,0.38941798941798944
0.4433862433862434,0.37037037037037035
0.4814814814814815,0.3470899470899471
0.5142857142857143,0.32592592592592595
0.5460317460317461,0.3111111111111111
0.5777777777777778,0.2867724867724868
0.6190476190476191,0.2656084656084656
0.6402116402116402,0.2465608465608466
0.6751322751322751,0.22751322751322753
0.6973544973544974,0.20952380952380956
0.7312169312169312,0.19153439153439153
0.7608465608465609,0.17460317460317462
0.77989417989418,0.15661375661375662
0.8095238095238095,0.1375661375661376
0.835978835978836,0.12063492063492065
0.8687830687830688,0.10793650793650794
0.8804232804232804,0.09291005291005291
0.9121693121693122,0.08021164021164022
0.924867724867725,0.06867724867724868
0.9502645502645504,0.05883597883597884
0.944973544973545,0.0507936507936508
0.97989417989418,0.04370370370370371
0.9862433862433864,0.03703703703703704
0.980952380952381,0.03333333333333333
0.9947089947089947,0.029947089947089948
1.0,0.027619047619047623
