A,P
1.0,0.0
0.0525,0.108
0.0472,0.198
0.0416,0.28
0.0377,0.352
0.0346,0.418
0.0308,0.474
0.0279,0.523
0.0251,0.564
0.023,0.605
0.0206,0.638
0.0188,0.676
0.0168,0.701
0.0154,0.727
0.0142,0.753
0.0128,0.772
0.0117,0.795
0.0107,0.807
0.00968,0.824
0.00896,0.834
0.00835,0.852
0.00745,0.852
0.00696,0.872
0.00634,0.874
0.00586,0.88
0.00537,0.902
0.00493,0.896
0.00462,0.898
0.00422,0.918
0.00395,0.913
0.00365,0.931
0.00338,0.922
0.00314,0.937
0.00294,0.936
0.00273,0.93
0.00257,0.943
0.00243,0.941
0.0023,0.948
