A,P,time
1.0,0.0,0.0
0.9438314944834503,0.04242728184553661,565.0
0.9117352056168506,0.08555667001003009,1130.0
0.8746238716148446,0.12637913741223672,1695.0
0.823470411233701,0.16850551654964896,2260.0
0.7823470411233702,0.20962888665997992,2825.0
0.7442326980942828,0.2547642928786359,3390.0
0.700100300902708,0.2928786359077232,3955.0
0.6559679037111334,0.3390170511534604,4520.0
0.6138415245737212,0.3761283851554664,5085.0
0.5757271815446339,0.4152457372116349,5650.0
0.5386158475426279,0.45235707121364094,6215.0
0.49247743229689067,0.49949849548645936,6780.0
0.4583751253761284,0.5346038114343029,7345.0
0.41223671013039115,0.5747241725175526,7910.0
0.3811434302908726,0.6168505516549649,8475.0
0.3470411233701103,0.6469408224674023,9040.0
0.30792377131394183,0.6850551654964895,9604.0
0.2698094282848546,0.7251755265797392,10169.0
0.23771313941825475,0.7502507522567703,10734.0
0.20561685055165496,0.7893681043129388,11299.0
0.17552657973921765,0.827482447342026,11864.0
0.1474423269809428,0.8525576730190572,12429.0
0.12036108324974924,0.8756268806419257,12994.0
0.09849548645937813,0.9027081243731194,13559.0
0.07642928786359078,0.9177532597793381,14124.0
0.05947843530591775,0.9408224674022065,14689.0
0.04643931795386159,0.954864593781344,15254.0
0.03590772316950852,0.9709127382146439,15819.0
0.028485456369107324,0.9799398194583752,16384.0
0.02296890672016048,0.9689067201604814,16949.0
0.019558676028084254,0.9819458375125376,17514.0
0.01725175526579739,0.9799398194583752,18079.0
