A,P,time
0.0,1.033402922755741,0.0
0.12421711899791231,0.9164926931106472,6026.0
0.23173277661795408,0.8162839248434238,12053.0
0.3267223382045929,0.7160751565762005,18079.0
0.40187891440501045,0.6346555323590815,24105.0
0.4843423799582464,0.5647181628392485,30132.0
0.5407098121085595,0.5052192066805845,36158.0
0.5970772442588727,0.44154488517745305,42184.0
0.6440501043841337,0.39979123173277664,48210.0
0.6931106471816284,0.3538622129436326,54237.0
0.7223382045929019,0.31837160751565763,60263.0
0.7526096033402923,0.2807933194154489,66289.0
0.791231732776618,0.25156576200417535,72316.0
0.8162839248434238,0.22755741127348644,78342.0
0.8444676409185805,0.20563674321503134,84368.0
0.8590814196242171,0.18684759916492694,90395.0
0.8789144050104384,0.16597077244258873,96421.0
0.8810020876826722,0.15031315240083507,102447.0
0.9050104384133612,0.13569937369519833,108473.0
0.9123173277661796,0.12421711899791231,114500.0
0.9269311064718163,0.1127348643006263,120526.0
0.9363256784968685,0.10323590814196243,126552.0
0.9384133611691023,0.09509394572025053,132579.0
0.9446764091858039,0.08747390396659709,138605.0
0.9624217118997913,0.0816283924843424,144631.0
0.9634655532359082,0.07536534446764093,150658.0
0.9707724425887266,0.07025052192066807,156684.0
0.9749478079331942,0.06419624217118998,162710.0
0.9749478079331942,0.06075156576200418,168736.0
0.9843423799582464,0.05668058455114823,174763.0
0.988517745302714,0.05375782881002088,180789.0
0.9853862212943633,0.05093945720250522,186815.0
0.9874739039665971,0.048121085594989566,192842.0
1.0,0.04603340292275574,198868.0
