A,P,time
1.0,0.0,0.0
0.8527363184079603,0.07223880597014926,126.0
0.7781094527363185,0.14228855721393036,251.0
0.7074626865671643,0.21094527363184082,377.0
0.6407960199004976,0.2796019900497513,502.0
0.5800995024875623,0.34228855721393037,628.0
0.5213930348258707,0.4029850746268657,753.0
0.46567164179104487,0.4606965174129354,879.0
0.4119402985074627,0.5134328358208956,1004.0
0.36517412935323385,0.5701492537313433,1130.0
0.318407960199005,0.6109452736318408,1256.0
0.2776119402985075,0.6567164179104479,1381.0
0.24278606965174132,0.6975124378109453,1507.0
0.20995024875621893,0.7323383084577115,1632.0
0.1810945273631841,0.7661691542288558,1758.0
0.15522388059701495,0.8000000000000002,1883.0
0.13333333333333336,0.8258706467661692,2009.0
0.11542288557213932,0.8507462686567165,2134.0
0.09890547263681593,0.8567164179104478,2260.0
0.08537313432835822,0.8676616915422887,2386.0
0.0745273631840796,0.8885572139303484,2511.0
0.06517412935323384,0.9014925373134329,2637.0
0.057512437810945276,0.9044776119402986,2762.0
0.05213930348258707,0.9094527363184081,2888.0
0.04676616915422886,0.9293532338308459,3013.0
0.04328358208955224,0.9293532338308459,3139.0
0.03930348258706468,0.9303482587064679,3264.0
0.037014925373134326,0.945273631840796,3390.0
