A,P
1.0,0.0
0.8976930792377131,0.03510531594784353
0.7923771313941825,0.033701103309929786
0.704112337011033,0.03049147442326981
0.6278836509528586,0.027582748244734202
0.559679037111334,0.025376128385155464
0.5005015045135406,0.022668004012036107
0.4373119358074223,0.020862587763289867
0.3941825476429288,0.018956870611835507
0.34804413239719156,0.01725175526579739
0.3159478435305918,0.0156469408224674
0.2768304914744233,0.01444332998996991
0.24473420260782347,0.013139418254764293
0.22066198595787362,0.012136409227683049
0.19658976930792377,0.011334002006018053
0.1715145436308927,0.01033099297893681
0.1534603811434303,0.009538615847542627
0.13640922768304917,0.00892678034102307
0.12337011033099297,0.008324974924774324
0.10832497492477432,0.007683049147442327
0.0958876629889669,0.007151454363089268
0.08585757271815446,0.006840521564694082
0.07622868605817452,0.006399197592778336
0.06850551654964894,0.006018054162487463
0.06078234704112337,0.005727181544633902
0.05386158475426279,0.005516549648946841
0.047743229689067204,0.005245737211634905
0.04322968906720161,0.005005015045135406
0.03801404212637914,0.004804413239719157
0.03350050150451354,0.004674022066198596
0.029889669007021065,0.004533600802407221
0.02657973921765296,0.004332998996990973
0.02357071213640923,0.004212637913741223
0.021163490471414245,0.004092276830491475
