P,A
0.0,1.0
0.02630522088353414,0.9417670682730923
0.05271084337349397,0.9277108433734941
0.07901606425702812,0.8955823293172691
0.10642570281124497,0.8654618473895582
0.13453815261044177,0.8534136546184738
0.16164658634538154,0.8182730923694779
0.19377510040160642,0.7791164658634538
0.22389558232931728,0.7479919678714859
0.2560240963855422,0.716867469879518
0.28815261044176704,0.6897590361445783
0.32028112449799195,0.6526104417670683
0.3604417670682731,0.6184738955823293
0.39357429718875503,0.5843373493975903
0.43373493975903615,0.5401606425702812
0.4718875502008032,0.5070281124497992
0.5180722891566265,0.4568273092369478
0.5602409638554218,0.4126506024096385
0.6134538152610441,0.36244979919678716
0.6536144578313253,0.30823293172690763
0.7218875502008032,0.25502008032128515
0.7911646586345382,0.1897590361445783
0.8554216867469879,0.11947791164658635
0.9377510040160643,0.05030120481927711
0.9899598393574297,0.010542168674698796
1.007028112449799,0.004277108433734939
1.0030120481927711,0.0038453815261044176
