A,P
1.0,0.0
0.04065934065934066,0.19380619380619382
0.03286713286713287,0.34865134865134867
0.02627372627372628,0.47052947052947053
0.02147852147852148,0.5734265734265734
0.017482517482517487,0.6513486513486515
0.013986013986013988,0.7172827172827173
0.011588411588411588,0.7712287712287713
0.009400599400599402,0.8021978021978023
0.007852147852147854,0.8431568431568432
0.006403596403596404,0.8811188811188813
0.0051848151848151855,0.9050949050949052
0.004275724275724276,0.9110889110889112
0.0036063936063936066,0.9230769230769232
0.0029870129870129872,0.9410589410589411
0.002497502497502498,0.9370629370629371
0.002107892107892108,0.9550449550449551
0.0017982017982017984,0.9670329670329672
0.0015184815184815187,0.9680319680319681
