P,A
1.0460251046025104,0.0
0.9309623430962344,0.12029288702928871
0.8148535564853557,0.22280334728033474
0.7248953974895397,0.3075313807531381
0.6527196652719666,0.39225941422594146
0.5899581589958158,0.46234309623430964
0.5230125523012552,0.5177824267782427
0.4686192468619247,0.5711297071129707
0.4163179916317992,0.6150627615062761
0.3817991631799163,0.6600418410041842
0.34309623430962344,0.696652719665272
0.3106694560669456,0.7322175732217573
0.2803347280334728,0.7573221757322176
0.252092050209205,0.7866108786610879
0.2290794979079498,0.8064853556485356
0.21129707112970714,0.8232217573221758
0.1903765690376569,0.8389121338912134
0.17468619246861927,0.8629707112970711
0.16004184100418412,0.8755230125523012
0.145397489539749,0.8901673640167365
0.13389121338912136,0.8859832635983264
0.12343096234309624,0.9299163179916319
0.11401673640167365,0.9246861924686193
0.1044979079497908,0.9393305439330545
0.09717573221757322,0.942468619246862
0.0899581589958159,0.946652719665272
0.08399581589958159,0.9581589958158997
0.07688284518828452,0.9581589958158997
0.07353556485355649,0.9612970711297072
0.06851464435146444,0.9738493723849373
0.06401673640167364,0.9738493723849373
0.06066945606694561,0.9738493723849373
0.05753138075313808,0.9790794979079499
0.054079497907949796,0.997907949790795
0.05146443514644352,0.9843096234309623
0.04895397489539749,0.9968619246861925
0.04665271966527197,0.9748953974895398
0.04539748953974896,1.0
