A,P,time
1.0,0.0,0.0
0.914,0.0676,2141.0
0.863,0.13,4282.0
0.81,0.19,6423.0
0.765,0.241,8564.0
0.7,0.299,10705.0
0.645,0.348,12846.0
0.605,0.399,14986.0
0.558,0.439,17127.0
0.512,0.476,19268.0
0.47,0.514,21409.0
0.439,0.553,23550.0
0.402,0.587,25691.0
0.372,0.619,27832.0
0.344,0.642,29973.0
0.319,0.678,32114.0
0.296,0.703,34255.0
0.273,0.727,36396.0
0.252,0.741,38537.0
0.235,0.754,40677.0
0.215,0.774,42818.0
0.2,0.791,44959.0
0.185,0.821,47100.0
0.173,0.833,49241.0
0.159,0.841,51382.0
0.148,0.861,53523.0
0.138,0.871,55664.0
0.131,0.87,57805.0
0.122,0.883,59946.0
0.115,0.889,62087.0
0.11,0.894,64228.0
0.102,0.895,66369.0
0.0984,0.902,68509.0
0.0936,0.896,70650.0
0.0896,0.917,72791.0
0.0845,0.913,74932.0
0.0826,0.918,77073.0
0.08,0.919,79214.0
0.0763,0.916,81355.0
