A,P,time
0.0,1.0341968911917099,0.0
0.05844559585492228,0.9067357512953368,39.72
0.11709844559585493,0.8518134715025907,79.44
0.17202072538860105,0.783419689119171,119.0
0.22694300518134716,0.7409326424870466,159.0
0.2839378238341969,0.6797927461139897,199.0
0.3357512953367876,0.6393782383419689,238.0
0.3896373056994819,0.5792746113989639,278.0
0.44352331606217615,0.5347150259067358,318.0
0.48808290155440415,0.48704663212435234,357.0
0.5316062176165803,0.44352331606217615,397.0
0.5761658031088084,0.3968911917098446,437.0
0.6227979274611399,0.35958549222797925,477.0
0.661139896373057,0.31917098445595854,516.0
0.6984455958549224,0.2849740932642487,556.0
0.7316062176165803,0.2538860103626943,596.0
0.7647668393782383,0.22176165803108808,636.0
0.7968911917098446,0.19067357512953367,675.0
0.82279792746114,0.17098445595854925,715.0
0.8455958549222797,0.14715025906735751,755.0
0.8787564766839379,0.12538860103626942,794.0
0.894300518134715,0.11088082901554404,834.0
0.9119170984455959,0.09461139896373058,874.0
0.9284974093264249,0.08217616580310881,914.0
0.9440414507772021,0.0710880829015544,953.0
0.9585492227979275,0.06124352331606218,993.0
0.9585492227979275,0.05295336787564767,1033.0
0.9637305699481866,0.046217616580310886,1072.0
0.9792746113989637,0.04082901554404145,1112.0
0.9844559585492227,0.036269430051813475,1152.0
0.9854922279792746,0.032642487046632127,1192.0
1.0,0.02860103626943005,1231.0
1.0,0.02642487046632124,1271.0
