A,P
1.0,0.0
0.0820100502512563,0.06321608040201004
0.07638190954773869,0.12462311557788945
0.07095477386934673,0.1899497487437186
0.06452261306532663,0.24824120603015076
0.058894472361809044,0.3155778894472362
0.054271356783919596,0.37386934673366834
0.04824120603015075,0.4371859296482412
0.04301507537688442,0.4914572864321608
0.037487437185929645,0.5608040201005026
0.03195979899497488,0.6201005025125628
0.026633165829145728,0.6763819095477387
0.02100502512562814,0.7417085427135678
0.016080402010050253,0.8040201005025126
0.011356783919597989,0.8472361809045226
0.006804020100502513,0.892462311557789
0.0033467336683417085,0.9396984924623116
0.001407035175879397,0.9879396984924623
0.0,0.9889447236180905
0.0,0.985929648241206
