A,P,time
1.0,0.0,0.0
0.8865461847389559,0.11546184738955824,29.97
0.7781124497991968,0.21485943775100402,59.94
0.6937751004016064,0.30522088353413657,89.91
0.6285140562248996,0.3845381526104418,120.0
0.5502008032128515,0.4508032128514056,150.0
0.4919678714859438,0.5100401606425703,180.0
0.4327309236947791,0.5722891566265059,210.0
0.3895582329317269,0.6194779116465864,240.0
0.3413654618473896,0.6636546184738956,270.0
0.3072289156626506,0.7008032128514056,300.0
0.2680722891566265,0.7259036144578314,330.0
0.24196787148594376,0.7680722891566265,360.0
0.21285140562248994,0.7730923694779117,390.0
0.19076305220883535,0.8132530120481928,420.0
0.1676706827309237,0.8303212851405622,450.0
0.1506024096385542,0.8463855421686747,480.0
0.13453815261044177,0.8755020080321285,509.0
0.11947791164658635,0.8765060240963856,539.0
0.10742971887550201,0.892570281124498,569.0
0.0959839357429719,0.9176706827309238,599.0
0.08514056224899598,0.924698795180723,629.0
0.07570281124497992,0.929718875502008,659.0
0.06746987951807229,0.9467871485943775,689.0
0.060240963855421686,0.9487951807228915,719.0
0.05411646586345382,0.9477911646586344,749.0
0.048995983935742976,0.9497991967871485,779.0
0.043373493975903614,0.9457831325301205,809.0
0.038955823293172695,0.9688755020080321,839.0
0.035542168674698796,0.9628514056224899,869.0
0.03132530120481927,0.9779116465863453,899.0
0.028815261044176706,0.9869477911646586,929.0
0.02610441767068273,0.967871485943775,959.0
0.023694779116465864,0.9829317269076305,989.0
