A,P
1.0,0.0
0.09491525423728815,0.07686939182452643
0.08733798604187439,0.1515453639082752
0.07886340977068795,0.222333000997009
0.07148554336989034,0.29710867397806584
0.06480558325024927,0.3639082751744766
0.0568295114656032,0.43569292123629116
0.050149551345962114,0.506480558325025
0.04297108673978066,0.5682951146560319
0.036590229312063814,0.634097706879362
0.030408773678963115,0.6989032901296112
0.024526420737786644,0.7517447657028914
0.019341974077766704,0.8145563310069791
0.014456630109670989,0.8464606181455634
0.010568295114656033,0.8873379860418745
0.007158524426719841,0.9132602193419742
0.004695912263210369,0.9501495513459621
0.002961116650049851,0.9611166500498505
0.0017946161515453641,0.9661016949152543
0.0010667996011964108,0.9800598205383849
0.0,0.9860418743768695
