A,P,time
1.0,0.0,0.0
0.9038652130822598,0.07195242814667989,205.0
0.8285431119920714,0.13082259663032708,411.0
0.7879088206144699,0.17542120911793857,616.0
0.7492566897918732,0.21110009910802777,822.0
0.7086223984142715,0.2408325074331021,1027.0
0.6878097125867195,0.2596630327056492,1233.0
0.669970267591675,0.2814667988107037,1438.0
0.6610505450941527,0.2943508424182359,1644.0
0.6352824578790883,0.31119920713577803,1849.0
0.628344895936571,0.3161546085232904,2055.0
0.6174430128840437,0.3300297324083251,2260.0
0.6114965312190288,0.3369672943508425,2465.0
0.5906838453914768,0.3419226957383548,2671.0
0.6025768087215065,0.3478691774033697,2876.0
0.5946481665014867,0.354806739345887,3082.0
0.5857284440039644,0.35877106045589696,3287.0
0.5867195242814668,0.3617443012884044,3493.0
0.5807730426164519,0.3686818632309217,3698.0
0.5668979187314173,0.36273538156590684,3904.0
0.5728444003964321,0.3686818632309217,4109.0
0.5698711595639246,0.3746283448959366,4315.0
0.5668979187314173,0.37661050545094155,4520.0
