A,P,time
1.0,0.0,0.0
0.8214643931795386,0.1765295887662989,1.576
0.6760280842527583,0.31093279839518556,3.152
0.5747241725175526,0.4272818455366098,4.729
0.4824473420260782,0.5245737211634905,6.305
0.40421263791374124,0.600802407221665,7.881
0.33801404212637914,0.6559679037111334,9.457
0.28786359077231694,0.7021063189568706,11.03
0.24573721163490472,0.7552657973921766,12.61
0.20762286860581744,0.7843530591775326,14.19
0.18054162487462386,0.8164493480441324,15.76
0.15747241725175526,0.8465396188565697,17.34
0.13239719157472418,0.8515546639919759,18.91
0.11735205616850553,0.8696088264794383,20.49
0.10230692076228685,0.8916750250752257,22.07
0.08876629889669006,0.8946840521564694,23.64
0.07743229689067202,0.9097291875626881,25.22
0.0691073219658977,0.925777331995988,26.8
0.06118355065195587,0.925777331995988,28.37
0.05506519558676028,0.9398194583751255,29.95
0.0489468405215647,0.9518555667001003,31.52
0.043831494483450355,0.9438314944834503,33.1
