A,P,time
1.0,0.0,0.0
0.8376494023904382,0.09591633466135457,84.73
0.7400398406374502,0.19223107569721115,169.0
0.6523904382470119,0.2828685258964143,254.0
0.5577689243027889,0.37749003984063745,339.0
0.48107569721115534,0.4571713147410359,424.0
0.39840637450199207,0.5448207171314742,508.0
0.3187250996015936,0.6165338645418327,593.0
0.25298804780876494,0.6822709163346614,678.0
0.1952191235059761,0.7589641434262948,763.0
0.14541832669322707,0.8067729083665339,847.0
0.10657370517928287,0.8446215139442231,932.0
0.07749003984063745,0.8894422310756972,1017.0
0.05776892430278885,0.900398406374502,1102.0
0.04571713147410359,0.9412350597609561,1186.0
0.03725099601593626,0.9312749003984064,1271.0
