P,A
0.0,1.0
0.13232323232323234,0.8858585858585859
0.2474747474747475,0.7525252525252525
0.34747474747474744,0.6595959595959596
0.4313131313131313,0.5717171717171716
0.51010101010101,0.503030303030303
0.5737373737373737,0.42424242424242425
0.6333333333333333,0.3696969696969697
0.6808080808080809,0.3212121212121212
0.7212121212121212,0.28080808080808084
0.7585858585858586,0.23939393939393938
0.7909090909090909,0.20909090909090908
0.8393939393939394,0.1808080808080808
0.8454545454545455,0.15656565656565657
0.8747474747474747,0.13434343434343435
0.888888888888889,0.11515151515151516
0.9050505050505051,0.1006060606060606
0.9292929292929294,0.08727272727272728
0.9343434343434344,0.07636363636363637
0.9333333333333333,0.06646464646464646
0.9535353535353535,0.05757575757575758
0.9575757575757575,0.05050505050505051
0.9545454545454545,0.043737373737373735
0.9797979797979798,0.038181818181818185
0.9636363636363636,0.033434343434343435
0.9737373737373737,0.029292929292929294
