P,A
0.0,1.0
0.11044176706827309,0.892570281124498
0.20682730923694778,0.8022088353413656
0.28614457831325296,0.7078313253012047
0.3614457831325301,0.6275100401606426
0.428714859437751,0.5722891566265059
0.47489959839357426,0.5120481927710844
0.5281124497991968,0.46285140562249
0.573293172690763,0.41365461847389556
0.6144578313253012,0.3744979919678715
0.6475903614457832,0.33333333333333337
0.678714859437751,0.3032128514056225
0.7158634538152611,0.27710843373493976
0.7299196787148594,0.25
0.7560240963855421,0.22690763052208837
0.7811244979919679,0.20682730923694778
0.7951807228915663,0.1897590361445783
0.8072289156626506,0.17269076305220882
0.820281124497992,0.1576305220883534
0.8303212851405622,0.143574297188755
0.8353413654618473,0.13353413654618473
0.856425702811245,0.1214859437751004
0.8664658634538153,0.11044176706827309
0.8704819277108433,0.10240963855421686
0.8845381526104418,0.09447791164658635
0.891566265060241,0.08694779116465863
0.9036144578313253,0.08022088353413655
0.8975903614457832,0.07439759036144579
0.9106425702811245,0.06917670682730924
0.9206827309236948,0.06425702811244981
0.9016064257028112,0.05963855421686747
0.9166666666666667,0.05542168674698795
0.9277108433734941,0.05110441767068273
0.9327309236947792,0.04789156626506024
0.9226907630522089,0.045080321285140564
0.9357429718875503,0.04226907630522088
