A,P
0.0,0.0
0.12820512820512822,0.796923076923077
0.2820512820512821,0.6933333333333334
0.4256410256410256,0.557948717948718
0.5302564102564102,0.46461538461538465
0.6143589743589744,0.37538461538461537
0.6923076923076924,0.30666666666666664
0.7497435897435898,0.24615384615384614
0.8030769230769231,0.2
0.8471794871794871,0.16
0.8789743589743589,0.13230769230769232
0.9076923076923077,0.10564102564102563
0.9282051282051282,0.0875897435897436
0.9610256410256411,0.06892307692307692
0.9528205128205129,0.05682051282051282
0.9753846153846154,0.04594871794871795
0.9794871794871794,0.03784615384615385
0.9907692307692307,0.03107692307692308
0.9887179487179487,0.025641025641025644
1.0,0.02123076923076923
