A,P
0.0,1.2131546894031668
1.0,0.08660170523751523
0.8855054811205847,0.07783191230207065
0.7880633373934227,0.06930572472594397
0.6991473812423873,0.06114494518879416
0.6187576126674788,0.05481120584652863
0.5578562728380025,0.04884287454323995
0.4981729598051157,0.043605359317905
0.44823386114494523,0.039342265529841665
0.4019488428745433,0.034835566382460416
0.3605359317904994,0.030937880633373934
0.32277710109622415,0.028380024360535935
0.28989037758830694,0.02533495736906212
0.2618757612667479,0.02289890377588307
0.23873325213154692,0.020706455542021926
0.21559074299634592,0.018757612667478687
0.194884287454324,0.017174177831912302
0.17783191230207065,0.015468940316686967
0.16077953714981733,0.014250913520097443
0.146163215590743,0.012911084043848966
0.13398294762484775,0.011644336175395861
0.12180267965895251,0.010730816077953715
0.11193666260657735,0.009841656516443363
0.10377588306942753,0.008989037758830695
0.0953714981729598,0.008319123020706457
0.0874543239951279,0.007612667478684532
0.08063337393422655,0.00705237515225335
0.07503045066991475,0.006552984165651645
0.0702801461632156,0.00610231425091352
0.06516443361753958,0.005627283800243606
0.0610231425091352,0.005274056029232643
0.05736906211936663,0.004957369062119367
0.053105968331303294,0.004689403166869672
0.05018270401948843,0.004336175395858709
0.047503045066991476,0.004080389768574909
0.04482338611449452,0.0038976857490864805
