A,P,time
0.0,1.0552659019812305,0.0
0.13138686131386862,0.8988529718456726,1758.0
0.25651720542231493,0.772679874869656,3515.0
0.37017726798748696,0.6652763295099062,5273.0
0.4713242961418144,0.5568300312825861,7031.0
0.5651720542231492,0.47028154327424404,8788.0
0.6392075078206465,0.38164754953076124,10546.0
0.7174139728884255,0.31908237747653806,12304.0
0.7685088633993744,0.2596454640250261,14061.0
0.8112617309697602,0.21167883211678834,15819.0
0.8654848800834202,0.16892596454640252,17577.0
0.8894681960375391,0.13555787278415016,19334.0
0.9259645464025027,0.10740354535974973,21092.0
0.9468196037539104,0.08686131386861314,22850.0
0.9541188738269031,0.07069864442127216,24607.0
0.9781021897810219,0.05745568300312826,26365.0
0.9770594369134517,0.047862356621480716,28123.0
0.986444212721585,0.040250260688216896,29880.0
1.0,0.03409801876955162,31638.0
