A,P
1.0,0.0
0.05322740814299901,0.07457795431976168
0.0509433962264151,0.11519364448857995
0.04885799404170805,0.15292949354518373
0.04617676266137041,0.19265143992055614
0.04359483614697121,0.23237338629592855
0.04160873882820259,0.27010923535253234
0.03952333664349554,0.3098311817279047
0.036742800397219465,0.3426017874875869
0.03455809334657398,0.38331678252234364
0.0323733862959285,0.42601787487586895
0.02989076464746773,0.4568023833167826
0.027606752730883814,0.5004965243296922
0.02522343594836147,0.5362462760675274
0.023237338629592853,0.5660377358490566
0.02095332671300894,0.5938430983118174
0.01886792452830189,0.6415094339622642
0.016782522343594838,0.6732869910625622
0.014796425024826218,0.7060575968222443
0.01290963257199603,0.733862959285005
0.011122144985104271,0.7567030784508442
0.009414101290963258,0.7894736842105264
0.0077457795431976175,0.82025819265144
0.006583912611717975,0.8470705064548164
0.005422045680238332,0.8709036742800398
0.004498510427010924,0.8848063555114202
0.0038331678252234366,0.8957298907646476
0.00339622641509434,0.9006951340615691
0.003098311817279047,0.9006951340615691
