A,P
1.0,0.0
0.06204819277108434,0.8333333333333333
0.05512048192771084,0.7319277108433735
0.04819277108433735,0.6465863453815262
0.0428714859437751,0.5722891566265059
0.03885542168674699,0.5070281124497992
0.03443775100401606,0.4497991967871486
0.03002008032128514,0.40160642570281124
0.02710843373493976,0.35943775100401604
0.023995983935742975,0.3242971887550201
0.0214859437751004,0.285140562248996
0.019377510040160643,0.2560240963855422
0.01706827309236948,0.22791164658634538
0.015160642570281125,0.20180722891566266
0.013654618473895581,0.17971887550200802
0.012248995983935744,0.1636546184738956
0.0107429718875502,0.14759036144578314
0.009789156626506024,0.13052208835341367
0.008734939759036144,0.11646586345381527
0.007921686746987951,0.10542168674698794
0.007208835341365461,0.09568273092369478
0.00640562248995984,0.08514056224899598
0.005833333333333334,0.07751004016064257
0.005210843373493976,0.06937751004016064
0.004738955823293173,0.06375502008032129
0.00428714859437751,0.057228915662650606
0.003925702811244981,0.05240963855421687
0.003534136546184739,0.04769076305220884
0.0032429718875502007,0.043473895582329315
0.002941767068273092,0.03995983935742972
0.0027409638554216865,0.03674698795180723
0.00248995983935743,0.03343373493975904
0.0023092369477911647,0.030622489959839357
0.0021285140562248995,0.028714859437751004
