P,A
1.0183673469387755,0.0
0.9204081632653062,0.05938775510204082
0.8510204081632653,0.12244897959183673
0.7816326530612245,0.1846938775510204
0.7285714285714285,0.25204081632653064
0.6571428571428571,0.32142857142857145
0.5816326530612245,0.3948979591836735
0.5061224489795918,0.47346938775510206
0.4142857142857143,0.5653061224489796
0.326530612244898,0.6561224489795918
0.2316326530612245,0.7489795918367347
0.12755102040816327,0.8704081632653061
0.03836734693877551,0.9540816326530613
0.010714285714285714,1.0
0.009061224489795919,0.9948979591836735
