A,P,time
1.0,0.0,0.0
0.948,0.0395,14.11
0.902,0.0776,28.23
0.872,0.114,42.34
0.835,0.154,56.46
0.796,0.191,70.57
0.755,0.225,84.69
0.722,0.262,98.8
0.689,0.302,113.0
0.646,0.339,127.0
0.614,0.373,141.0
0.576,0.415,155.0
0.532,0.445,169.0
0.502,0.482,183.0
0.467,0.52,198.0
0.433,0.547,212.0
0.396,0.591,226.0
0.361,0.625,240.0
0.331,0.657,254.0
0.294,0.691,268.0
0.26,0.724,282.0
0.231,0.757,296.0
0.198,0.79,311.0
0.169,0.818,325.0
0.144,0.846,339.0
0.118,0.874,353.0
0.0934,0.912,367.0
0.0708,0.922,381.0
0.0532,0.944,395.0
0.0387,0.95,409.0
0.0275,0.961,423.0
0.0199,0.971,438.0
0.0146,0.988,452.0
0.0113,0.98,466.0
0.00909,0.988,480.0
0.00777,1.002,494.0
