A,P
1.0,0.0
0.7064676616915423,0.07621890547263682
0.5154228855721393,0.2139303482587065
0.37711442786069654,0.35422885572139307
0.2776119402985075,0.4746268656716418
0.20597014925373136,0.5771144278606966
0.15522388059701495,0.6567164179104479
0.1174129353233831,0.7273631840796021
0.08855721393034827,0.7771144278606966
0.067363184079602,0.8199004975124379
0.05223880597014926,0.8507462686567165
0.040099502487562194,0.8835820895522389
0.03154228855721393,0.8975124378109454
0.024179104477611943,0.9233830845771146
0.01900497512437811,0.9253731343283583
0.01502487562189055,0.9402985074626866
0.011940298507462688,0.9442786069651742
0.009572139303482588,0.946268656716418
