P,A
1.0091556459816886,0.0
0.9369277721261445,0.029908443540183113
0.9064089521871821,0.05971515768056969
0.8728382502543235,0.09043743641912513
0.844354018311292,0.11902339776195321
0.8199389623601221,0.14750762970498474
0.792472024415056,0.1770091556459817
0.757884028484232,0.20854526958290945
0.7222787385554424,0.23804679552390642
0.6988809766022381,0.2706002034587996
0.671414038657172,0.3011190233977619
0.6256358087487284,0.3377416073245168
0.6063072227873856,0.36826042726347913
0.5696846388606308,0.3997965412004069
0.5371312309257376,0.4333672431332655
0.49949135300101727,0.4669379450661241
0.4649033570701933,0.5076297049847406
0.4242115971515768,0.5462868769074263
0.3936927772126145,0.5839267548321464
0.3509664292980671,0.6195320447609359
0.31027466937945064,0.6683621566632757
0.2706002034587996,0.7060020345879959
0.22583926754832148,0.7426246185147508
0.18413021363173956,0.7995930824008138
0.1414038657171923,0.8433367243133265
0.09969481180061038,0.8891149542217701
0.06571719226856562,0.9267548321464903
0.038657171922685654,0.9603255340793488
0.023296032553407935,0.9755849440488301
0.015462868769074262,0.9908443540183113
0.012309257375381485,1.0
0.010783316378433367,0.9989827060020345
0.010478128179043743,0.9989827060020345
