A,P,time
1.0,0.0,0.0
0.8840725806451613,0.10483870967741934,55.5
0.7933467741935484,0.20463709677419356,111.0
0.6935483870967741,0.2923387096774193,166.0
0.6078629032258064,0.3790322580645161,222.0
0.5362903225806452,0.4586693548387097,278.0
0.46673387096774194,0.5272177419354839,333.0
0.405241935483871,0.5927419354838709,388.0
0.3497983870967742,0.6441532258064516,444.0
0.3034274193548387,0.6895161290322581,500.0
0.2610887096774194,0.7389112903225806,555.0
0.22076612903225806,0.7772177419354839,610.0
0.18951612903225806,0.8064516129032259,666.0
0.16431451612903228,0.8346774193548386,722.0
0.14112903225806453,0.8568548387096774,777.0
0.12096774193548386,0.8911290322580645,832.0
0.10282258064516128,0.9143145161290323,888.0
0.08649193548387096,0.9233870967741936,944.0
0.07459677419354839,0.9415322580645162,999.0
0.06391129032258064,0.9425403225806452,1054.0
0.05443548387096774,0.9556451612903225,1110.0
0.04717741935483871,0.9566532258064516,1166.0
0.04163306451612903,0.9737903225806451,1221.0
0.03608870967741935,0.970766129032258,1276.0
0.03125,0.9747983870967741,1332.0
0.028024193548387095,0.970766129032258,1388.0
0.024798387096774194,0.9747983870967741,1443.0
0.02258064516129032,0.9848790322580645,1498.0
0.02056451612903226,0.9848790322580645,1554.0
