A,P
1.0,0.0
0.16032064128256512,0.08927855711422845
0.11022044088176353,0.20340681362725452
0.09328657314629259,0.3096192384769539
0.07975951903807615,0.407815631262525
0.06723446893787575,0.5
0.05661322645290581,0.5801603206412825
0.0468937875751503,0.6503006012024048
0.03837675350701403,0.7084168336673347
0.0313627254509018,0.7595190380761523
0.026252505010020043,0.8006012024048097
0.021342685370741483,0.8406813627254509
0.01753507014028056,0.8567134268537074
0.015130260521042084,0.87374749498998
0.013126252505010021,0.9008016032064129
0.011523046092184368,0.9138276553106213
0.010220440881763528,0.9208416833667336
0.009458917835671344,0.9288577154308618
0.008827655310621242,0.9308617234468939
