A,P
1.0,0.0
0.8228855721393036,0.1064676616915423
0.691542288557214,0.2467661691542289
0.5701492537313433,0.3711442786069652
0.4766169154228856,0.46567164179104487
0.3970149253731344,0.5512437810945274
0.3323383084577115,0.6318407960199006
0.27263681592039807,0.691542288557214
0.22885572139303487,0.737313432835821
0.19104477611940301,0.7800995024875623
0.1611940298507463,0.8159203980099503
0.13333333333333336,0.83681592039801
0.11044776119402987,0.855721393034826
0.09273631840796022,0.8786069651741295
0.07701492537313433,0.9004975124378111
0.06497512437810946,0.9213930348258708
0.053731343283582096,0.9373134328358209
0.0445771144278607,0.9273631840796022
0.037810945273631845,0.9422885572139305
0.03144278606965175,0.9562189054726369
0.02646766169154229,0.9611940298507463
0.02228855721393035,0.9512437810945275
