P,A
0.0,1.0
0.23007063572149344,0.7729566094853684
0.3935418768920283,0.6014127144298688
0.5176589303733603,0.48133198789101916
0.6185671039354188,0.38042381432896066
0.6952573158425832,0.3087790110998991
0.7618567103935419,0.2472250252270434
0.8042381432896065,0.20080726538849647
0.8435923309788093,0.16246215943491424
0.863773965691221,0.1311806256306761
0.8859737638748739,0.10696266397578204
0.905146316851665,0.0880928355196771
0.9192734611503532,0.07184661957618567
0.9354187689202826,0.0591321897073663
0.9465186680121089,0.048839556004036326
0.9556004036326942,0.04036326942482341
0.9677093844601412,0.03451059535822402
0.9525731584258325,0.028557013118062562
0.9798183652875883,0.02391523713420787
0.9808274470232089,0.02038345105953582
