P,A
0.0,1.0
0.020420420420420422,0.8848848848848849
0.04114114114114114,0.8628628628628628
0.06136136136136136,0.8438438438438438
0.08298298298298298,0.8158158158158157
0.1051051051051051,0.7987987987987989
0.12512512512512514,0.7827827827827828
0.15015015015015015,0.7547547547547547
0.17117117117117117,0.7297297297297297
0.19619619619619622,0.7147147147147147
0.22122122122122123,0.6846846846846847
0.24524524524524524,0.6616616616616617
0.2702702702702703,0.6386386386386387
0.29729729729729726,0.6136136136136136
0.32232232232232233,0.5785785785785785
0.3493493493493493,0.5595595595595596
0.3763763763763764,0.5245245245245246
0.40240240240240244,0.5025025025025025
0.43743743743743746,0.4754754754754755
0.4644644644644645,0.44244244244244246
0.5015015015015015,0.4144144144144144
0.5345345345345346,0.37737737737737737
0.5705705705705705,0.3493493493493493
0.6076076076076076,0.3083083083083083
0.6366366366366366,0.2742742742742743
0.6816816816816818,0.23723723723723722
0.7337337337337337,0.1941941941941942
0.7707707707707708,0.15415415415415415
0.8258258258258258,0.11111111111111112
0.8648648648648648,0.06926926926926927
0.9159159159159159,0.034934934934934936
0.9679679679679679,0.015215215215215214
0.9769769769769769,0.00837837837837838
0.9719719719719719,0.006606606606606606
0.9779779779779779,0.006246246246246246
