A,P,time
1.0,0.0,0.0
0.7354392892398816,0.246791707798618,0.0815
0.5666337611056269,0.3958538993089833,0.163
0.46001974333662393,0.5034550839091807,0.244
0.38598223099703854,0.5863770977295163,0.326
0.31786771964461996,0.6475814412635736,0.408
0.2685093780848964,0.6969397828232972,0.489
0.23099703849950645,0.738400789733465,0.571
0.19348469891411652,0.7690029615004936,0.652
0.16485686080947684,0.7946692991115499,0.734
0.14116485686080948,0.807502467917078,0.815
0.12240868706811452,0.8400789733464956,0.897
0.10463968410661402,0.8558736426456072,0.978
0.08963474827245806,0.8775913129318856,1.06
0.07729516288252715,0.8845014807502469,1.141
0.0669299111549852,0.8854886475814414,1.223
0.058440276406712746,0.8983218163869695,1.304
0.05054294175715697,0.91609081934847,1.385
0.04452122408687069,0.9141164856860811,1.467
0.038894373149062196,0.9170779861796645,1.548
0.03356367226061205,0.9318854886475815,1.63
0.029516288252714712,0.932872655478776,1.712
0.026258637709772954,0.9397828232971372,1.793
