A,P
0.0,0.0
0.04632352941176471,0.6008403361344538
0.09432773109243699,0.740546218487395
0.14075630252100843,0.7310924369747899
0.1869747899159664,0.698529411764706
0.23424369747899162,0.657563025210084
0.28466386554621853,0.615546218487395
0.33088235294117646,0.5808823529411765
0.37289915966386555,0.5388655462184875
0.4180672268907563,0.4926470588235294
0.4716386554621849,0.44642857142857145
0.5220588235294118,0.4075630252100841
0.5619747899159665,0.3686974789915966
0.6092436974789915,0.33088235294117646
0.6502100840336135,0.2878151260504202
0.7006302521008404,0.2468487394957983
0.7521008403361344,0.2069327731092437
0.7846638655462185,0.16911764705882354
0.8319327731092437,0.1323529411764706
0.8728991596638656,0.09663865546218488
0.9159663865546219,0.0652310924369748
0.9422268907563026,0.040756302521008404
0.9632352941176472,0.02426470588235294
0.9800420168067228,0.01596638655462185
0.9842436974789917,0.01281512605042017
0.9831932773109244,0.011449579831932774
1.0,0.011029411764705883
