A,P,time
0.0,1.079004329004329,0.0
0.420995670995671,0.6233766233766233,9642.0
0.5909090909090909,0.4599567099567099,19284.0
0.6969696969696969,0.35173160173160173,28926.0
0.7586580086580086,0.2846320346320346,38568.0
0.816017316017316,0.2294372294372294,48210.0
0.8647186147186148,0.1883116883116883,57852.0
0.8896103896103895,0.15476190476190474,67494.0
0.9285714285714285,0.12987012987012986,77137.0
0.9404761904761905,0.10822510822510822,86779.0
0.9567099567099566,0.09188311688311689,96421.0
0.9794372294372294,0.07770562770562771,106063.0
0.974025974025974,0.06764069264069264,115705.0
0.9913419913419913,0.058549783549783546,125347.0
0.9924242424242424,0.05054112554112554,134989.0
1.0,0.04426406926406926,144631.0
