P,A
1.0278637770897834,0.0
0.9143446852425181,0.11455108359133127
0.8173374613003097,0.21775025799793601
0.7213622291021672,0.30959752321981426
0.6429308565531476,0.3828689370485036
0.564499484004128,0.4520123839009288
0.5067079463364293,0.52218782249742
0.44891640866873067,0.5789473684210527
0.40454076367389064,0.6295149638802889
0.36016511867905054,0.6625386996904025
0.3240454076367389,0.7058823529411765
0.28689370485036125,0.7420020639834881
0.25386996904024767,0.7657378740970072
0.23116615067079466,0.8111455108359134
0.20846233230134162,0.8090815273477813
0.18988648090815274,0.8359133126934986
0.1651186790505676,0.8544891640866873
0.14860681114551083,0.8740970072239422
0.13312693498452013,0.891640866873065
0.1217750257997936,0.9102167182662539
0.11042311661506708,0.9215686274509804
0.0978328173374613,0.931888544891641
0.09071207430340558,0.9391124871001033
0.08101135190918472,0.9422084623323014
0.07347781217750259,0.9463364293085657
0.06676986584107326,0.9659442724458205
0.06068111455108359,0.9556243550051601
0.05510835913312694,0.9742002063983488
0.05015479876160991,0.9711042311661506
0.04643962848297214,0.9752321981424148
0.04231166150670795,0.977296181630547
0.03869969040247678,0.9907120743034056
0.03601651186790506,0.9907120743034056
0.03302373581011352,0.9845201238390092
0.030340557275541795,1.0
0.028173374613003097,0.9979360165118679
