P,A
1.002002002002002,0.0
0.8678678678678678,0.06016016016016016
0.8208208208208208,0.12212212212212212
0.7507507507507507,0.18518518518518517
0.6926926926926926,0.24824824824824826
0.6256256256256256,0.3123123123123123
0.5555555555555556,0.3813813813813814
0.4954954954954955,0.45845845845845845
0.4174174174174174,0.5315315315315315
0.34234234234234234,0.6036036036036035
0.2702702702702703,0.6846846846846847
0.1991991991991992,0.7547547547547547
0.12612612612612611,0.8388388388388388
0.06306306306306306,0.903903903903904
0.020520520520520523,0.9719719719719719
0.004374374374374374,0.9779779779779779
0.0,0.998998998998999
0.0,1.0
