P,A
0.0,1.0
0.17114427860696518,0.8109452736318409
0.3104477611940299,0.6855721393034826
0.42189054726368164,0.564179104477612
0.5174129353233832,0.4756218905472637
0.600995024875622,0.4000000000000001
0.6587064676616916,0.3313432835820896
0.7144278606965174,0.2776119402985075
0.7542288557213931,0.23582089552238808
0.7930348258706469,0.19800995024875626
0.8248756218905473,0.17114427860696518
0.8477611940298508,0.14328358208955225
0.8706467661691544,0.12238805970149255
0.8845771144278608,0.10348258706467663
0.9044776119402986,0.09014925373134329
0.9243781094527365,0.07681592039800997
0.9243781094527365,0.06696517412935324
0.9333333333333333,0.05850746268656717
0.9522388059701493,0.05024875621890548
0.9532338308457712,0.04477611940298508
