A,P
1.0,0.0
0.07250755287009063,0.15508559919436052
0.06002014098690836,0.29103726082578046
0.051762336354481374,0.3987915407854985
0.04360523665659617,0.48439073514602216
0.03726082578046324,0.5639476334340383
0.03202416918429003,0.6283987915407855
0.027089627391742196,0.6807653575025177
0.022759315206445113,0.7311178247734139
0.019939577039274927,0.7683786505538771
0.01701913393756294,0.7995971802618329
0.014702920443101713,0.8167170191339376
0.012688821752265862,0.850956696878147
0.010775427995971802,0.8751258811681772
0.009365558912386706,0.8851963746223565
0.008096676737160122,0.9123867069486405
0.007089627391742195,0.9315206445115811
0.006183282980866062,0.9254783484390735
0.0053977844914400806,0.9345417925478349
0.004702920443101712,0.9566968781470292
0.0041591137965760324,0.9697885196374622
0.0036858006042296072,0.9697885196374622
0.0033131923464249746,0.9748237663645518
0.0029405840886203424,0.9667673716012084
0.0026787512588116818,0.9687814702920443
0.002406847935548842,0.9697885196374622
