A,P,time
1.0,0.0,0.0
0.8561507936507936,0.06835317460317461,42.89
0.8045634920634921,0.13492063492063494,85.79
0.7470238095238095,0.19940476190476192,129.0
0.6825396825396824,0.2628968253968254,172.0
0.6190476190476191,0.32242063492063494,214.0
0.5654761904761905,0.3819444444444445,257.0
0.5099206349206349,0.439484126984127,300.0
0.46031746031746035,0.49404761904761907,343.0
0.4107142857142857,0.5357142857142857,386.0
0.36607142857142855,0.5843253968253967,429.0
0.32242063492063494,0.6299603174603174,472.0
0.2857142857142857,0.6765873015873016,515.0
0.24702380952380953,0.7073412698412698,558.0
0.22023809523809523,0.736111111111111,600.0
0.19047619047619047,0.7718253968253969,643.0
0.1626984126984127,0.8015873015873016,686.0
0.1388888888888889,0.8333333333333333,729.0
0.11805555555555555,0.8422619047619048,772.0
0.10317460317460317,0.8660714285714286,815.0
0.08799603174603175,0.8799603174603174,858.0
0.07539682539682539,0.9017857142857143,901.0
0.06458333333333334,0.9057539682539683,944.0
0.055853174603174606,0.9246031746031746,987.0
0.047817460317460314,0.9275793650793651,1029.0
0.041567460317460315,0.9365079365079364,1072.0
0.03621031746031746,0.9404761904761905,1115.0
0.0320436507936508,0.9305555555555555,1158.0
0.028373015873015873,0.9513888888888888,1201.0
