A,P,time
1.0,0.0,0.0
0.8211462450592885,0.1719367588932806,45.2
0.7144268774703557,0.28063241106719367,90.4
0.6096837944664032,0.37450592885375494,136.0
0.5306324110671937,0.4535573122529644,181.0
0.46739130434782605,0.516798418972332,226.0
0.4061264822134387,0.5869565217391304,271.0
0.34881422924901184,0.6324110671936759,316.0
0.3033596837944664,0.6818181818181818,362.0
0.2638339920948617,0.7213438735177865,407.0
0.23221343873517786,0.7658102766798419,452.0
0.19861660079051385,0.7875494071146245,497.0
0.1768774703557312,0.8132411067193676,542.0
0.15118577075098813,0.8399209486166007,588.0
0.1314229249011858,0.8616600790513834,633.0
0.11561264822134387,0.8695652173913043,678.0
0.09980237154150198,0.8913043478260869,723.0
0.08735177865612649,0.8972332015810277,768.0
0.0757905138339921,0.91600790513834,814.0
0.06689723320158103,0.9229249011857708,859.0
0.058695652173913045,0.9347826086956521,904.0
0.051086956521739134,0.9377470355731224,949.0
0.04505928853754941,0.9288537549407114,994.0
0.03992094861660079,0.9525691699604742,1040.0
0.03567193675889328,0.9683794466403162,1085.0
0.0308300395256917,0.9575098814229248,1130.0
