A,P,time
1.0,0.0,0.0
0.8786069651741295,0.050447761194029855,0.0158
0.8417910447761194,0.10447761194029852,0.0317
0.7810945273631842,0.15124378109452738,0.0475
0.7313432835820897,0.19601990049751247,0.0634
0.6965174129353234,0.2467661691542289,0.0792
0.6626865671641792,0.2835820895522388,0.095
0.6029850746268657,0.32835820895522394,0.111
0.5751243781094527,0.36815920398009955,0.127
0.5313432835820896,0.40796019900497515,0.143
0.4885572139303483,0.44378109452736325,0.158
0.46268656716417916,0.4875621890547264,0.174
0.42686567164179107,0.5084577114427862,0.19
0.391044776119403,0.5482587064676618,0.206
0.3592039800995025,0.5870646766169154,0.222
0.327363184079602,0.6139303482587065,0.238
0.2955223880597015,0.6507462686567165,0.253
0.27263681592039807,0.6696517412935324,0.269
0.24278606965174132,0.7084577114427861,0.285
0.21691542288557217,0.7253731343283583,0.301
0.19502487562189058,0.7671641791044778,0.317
0.17412935323383086,0.7761194029850748,0.333
0.15124378109452738,0.8039800995024877,0.348
0.13532338308457714,0.8218905472636816,0.364
0.11840796019900499,0.8398009950248757,0.38
0.10348258706467663,0.855721393034826,0.396
0.09044776119402985,0.8676616915422887,0.412
0.08019900497512439,0.8905472636815922,0.428
0.06805970149253732,0.8975124378109454,0.443
0.06049751243781095,0.9184079601990052,0.459
0.05303482587064677,0.9134328358208956,0.475
0.04557213930348259,0.928358208955224,0.491
0.040895522388059706,0.9293532338308459,0.507
0.035721393034825875,0.9432835820895523,0.523
0.032039800995024875,0.9393034825870648,0.538
0.02865671641791045,0.945273631840796,0.554
0.025870646766169157,0.9572139303482587,0.57
0.023582089552238807,0.946268656716418,0.586
