A,P,time
1.0,0.0,0.0
0.8266533066132264,0.16733466933867736,0.253
0.691382765531062,0.3096192384769539,0.506
0.5771543086172344,0.42685370741482964,0.759
0.48396793587174347,0.5220440881763527,1.012
0.4028056112224449,0.5931863727454909,1.264
0.3406813627254509,0.6593186372745491,1.517
0.2855711422845691,0.719438877755511,1.77
0.23947895791583165,0.7625250501002004,2.023
0.19939879759519039,0.7975951903807615,2.276
0.16733466933867736,0.845691382765531,2.529
0.14228456913827653,0.8657314629258517,2.782
0.11823647294589178,0.8807615230460922,3.035
0.09869739478957916,0.8977955911823647,3.287
0.08376753507014027,0.9188376753507015,3.54
0.07064128256513025,0.932865731462926,3.793
0.059018036072144286,0.939879759519038,4.046
0.050100200400801605,0.9488977955911824,4.299
0.041883767535070136,0.9599198396793587,4.552
0.03557114228456913,0.9709418837675351,4.805
0.03066132264529058,0.968937875751503,5.058
0.02595190380761523,0.966933867735471,5.31
0.022344689378757516,0.9799599198396793,5.563
0.019138276553106213,0.9709418837675351,5.816
0.01633266533066132,0.9889779559118237,6.069
