P,A
0.0,1.0
0.14070351758793972,0.8613065326633166
0.25527638190954777,0.7447236180904523
0.34974874371859294,0.6422110552763819
0.43316582914572865,0.5648241206030151
0.5025125628140703,0.4934673366834171
0.5537688442211056,0.4301507537688442
0.6090452261306533,0.38391959798994973
0.6472361809045226,0.3376884422110553
0.685427135678392,0.30351758793969846
0.7155778894472361,0.27437185929648245
0.7386934673366834,0.24321608040201004
0.7597989949748744,0.2241206030150754
0.7829145728643216,0.20402010050251257
0.7989949748743719,0.18693467336683417
0.8170854271356783,0.1728643216080402
0.8261306532663316,0.15979899497487438
0.8331658291457286,0.14673366834170853
0.8462311557788944,0.13869346733668342
0.8623115577889447,0.13165829145728644
0.8683417085427135,0.12462311557788945
0.8733668341708543,0.11758793969849247
0.8854271356783919,0.1135678391959799
0.8703517587939699,0.10854271356783919
0.8804020100502513,0.10452261306532663
0.8914572864321608,0.10150753768844221
0.892462311557789,0.09919597989949748
0.8834170854271357,0.09678391959798995
0.8974874371859297,0.09336683417085427
